scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error
no_agent_information,20260803,0.0009170033150286709,0.011273765643205005,0.08438514512530017,0.08438514512530017,0.033743126669682474,0.09760688577609915,0.11836949851248851,0.03237129127382902,0.04183574134202483,0.4114484672268719,0.15181148409910442,0.9759058566916087,0.8556661337420923,0.13227516009007814,5.88021374882799,14979.936482136682,0.006,0.11585443879130047,0.15020566836285099,0.0,0.0,0.0,0.02903123239427763,0.0,1.625581221147017e-15,1.3229013843969864e-15
no_agent_information,20260804,0.00034146990161458215,0.011838061967080246,0.12610290277235117,0.12610290277235117,0.04079705373517118,0.11125760444896325,0.07571955805035827,0.046600388315816456,-0.020189179801145315,0.3647759337702148,0.15815108904285366,0.9650771496584346,0.8827423149325061,0.15418549252326605,5.982488769522701,14755.048889162803,0.008,0.08545575279698815,0.28494275288900683,0.0,0.0,0.0,0.03262516195584286,0.0,1.0837208140980114e-15,7.937408306381919e-16
no_agent_information,20260805,0.00038206996429339667,0.010529631503670507,0.005533059672868035,0.057925155836174226,0.017268697756647307,0.0072013028176631045,0.007244591761974252,-0.022437938659709285,-0.011372332730183043,0.2612187665186796,0.03529464734385956,0.9726174703096234,0.8870277382825077,0.07460599655903288,5.59674153391032,15497.801384883249,0.006,0.14845477852752847,0.1865623832091926,0.0,0.0,0.0,0.013919893714605225,0.0,8.127906105735085e-16,1.0583211075175892e-15
no_information_channels,20260801,8.913996665590407e-05,0.006098794594982132,0.4733698650754523,0.4733698650754523,0.11740393137124697,0.24157363539577728,0.018379661878824345,0.03954151786746096,-0.007707442957460266,0.5563921788128683,0.02808132804582572,0.9351583091922151,0.9626724895297398,0.061475433104944785,5.221569275226501,16000.0,0.007,0.1192003547434369,0.09832473232501338,0.114,0.0,0.0,0.07445447460593568,0.0,9.482557123357599e-16,3.439543599432165e-15
no_information_channels,20260802,-5.245108497125983e-05,0.006947933469512766,0.45008716663494325,0.45008716663494325,0.10989477197853526,0.19523440703407066,-0.01353251603550221,0.07555119179996005,0.015961556137291184,0.4073677823381452,0.05667395490025507,0.9231568408105454,0.957579980343748,0.07512823005799914,5.255836532956493,15995.471221024476,0.006,0.7587749083390213,0.14509928894739144,0.0,0.0,0.0,0.07554397692831372,0.0,1.7610463229092685e-15,1.5874816612763839e-15
no_information_channels,20260803,5.134568798790262e-06,0.006733214309897954,0.4375741286389765,0.4375741286389765,0.09759518715091844,0.19898293540677806,0.020164534817972757,0.024474709439195556,0.0036978082415056435,0.14792772389994946,0.002584688365900292,0.9197358217927729,0.9533396386522971,0.0817940668917692,5.251528682084355,15999.913997749773,0.003,0.5499729404116382,0.1287525911743167,0.0,0.0,0.0,0.06908011917980184,0.0,1.7610463229092685e-15,9.260309690778906e-16
no_information_channels,20260804,-1.3392097775676959e-05,0.0068078149592625085,0.41026518080611213,0.41026518080611213,0.10185671411812633,0.2022392436610014,-0.014367916540546907,-0.014776414799920878,-0.024832508742750864,0.5627366665771367,0.0543665313230438,0.9342898982159076,0.9540190767722346,0.07445001940094612,5.250393798564644,16000.0,0.008,0.2955568407180051,0.13097743264941286,0.0,0.0,0.0,0.07228664889244829,0.0,2.1674416281960227e-15,1.8520619381557813e-15
no_information_channels,20260805,-3.123841033306007e-05,0.00711277814396397,0.4724414110690171,0.4724414110690171,0.10840718553736153,0.2509035295621003,-0.016427880973453827,-0.003348290540708131,-0.02527319547178865,0.6102454791707848,0.030001784810086942,0.9288142686126617,0.9570005143566096,0.06890638821257523,5.260461991397943,15999.08199603121,0.008,0.8431273461169062,0.13751580443786104,0.0,0.0,0.0,0.07827999941780828,0.0,2.4383718317205256e-15,2.248932353474877e-15
value_only,20260801,0.0002149036238004376,0.03347878169141992,-0.8168767515026212,0.8168767515026212,0.3010624499747253,0.7882177280780592,0.4639830284207498,0.4166580957199064,0.3471082948245918,3.261363860001521,0.9506114783403625,0.8715528439121515,-0.22590880795050997,0.7464998830429677,8.167895132140272,12164.422177840002,0.026,0.012852576249714738,0.27799358070776325,0.0,0.055,0.0,0.007984309022594838,0.0,2.1674416281960227e-15,7.937408306381919e-16
value_only,20260802,0.0004925886597678737,0.010733582831661998,-0.08080603247737801,0.08080603247737801,0.03948219491081465,0.041403180876211504,-0.036829038708447004,0.05750088268451485,0.030858730823453643,0.2392928207366256,0.2814792765279751,0.8764967225990844,0.7791694356548194,0.24029452327174536,5.786505510802161,15141.622217225884,0.005,0.07043812543967494,0.13951512870309002,0.0,0.0,0.0,0.002897973566187595,0.0,2.573836933482777e-15,1.3229013843969864e-15
value_only,20260803,0.0009755094283180723,0.019086271355933715,-0.6549661517872452,0.6549661517872452,0.3062134483260087,0.7118684714251711,0.5480669577784739,0.27414388175756244,0.12736120622093802,14.56375880962581,0.8707887604311324,0.9044847375581658,0.5645579709358776,0.41242581226018515,6.51861853015443,14216.780499275144,0.021,0.06467483717855349,0.15260296182468436,0.0,0.013,0.0,0.002887091242977924,1.0,6.773255088112571e-16,1.0583211075175892e-15
value_only,20260804,0.0004363679997067997,0.015213591131001231,-0.3770795216410343,0.3770795216410343,0.06015829135574384,0.2956089723641281,0.08197497922340512,0.12216168716964561,0.07999468745434603,1.991975555167909,0.6923869262252095,0.6809869363542191,0.10575192153137244,0.765553907766125,6.646197658177056,13738.753098230287,0.013,0.023163084931640873,0.2187666152942479,0.0,0.004,0.0,0.003082546602000358,0.0,1.8965114246715198e-15,1.5874816612763839e-15
value_only,20260805,0.00039048316589702383,0.010868057139371414,-0.13070570975745655,0.13070570975745655,0.033559402873539916,0.0931802777654365,0.009603253549563656,0.0404802130191349,-0.016240876152494133,0.8947238611604105,0.309276290373706,0.887327988460992,0.8245008383901555,0.17400517568062807,5.752996968733793,15212.851011646286,0.008,0.07884254104105483,0.18981540475078762,0.0,0.001,0.0,0.00319187630113249,0.0,9.482557123357599e-16,7.937408306381919e-16
trend_only,20260801,0.00019215786775799782,0.01058531698211253,0.2107113171138327,0.21249163166724028,0.08854239444828718,0.11604658523820117,0.04736464405921419,0.005496272100397668,-0.046322165740307446,0.4321975429988334,0.02718636421487152,0.9813362692463806,0.9788921233045971,0.0010136264263130223,5.579762282530725,15497.598630894956,0.008,0.03739662739120656,0.3154973955589423,0.019,0.0,0.0,0.027494884565047784,0.0,2.573836933482777e-15,1.7197717997160825e-15
trend_only,20260802,0.0005291434688123786,0.009769919250205377,0.06393620572792055,0.10008608035921127,0.03875602577506841,0.03196451357883739,-0.026910758875052978,0.04290288603712567,0.03136244454017341,0.17074473510553734,0.0033754058586487313,0.9854460206180194,0.9357068057515545,-0.02040706454514953,5.427610065839694,15840.774381325413,0.005,0.10046864431731786,0.15878544087756696,0.0,0.0,0.0,0.023392940002504803,0.0,2.1674416281960227e-15,1.3229013843969864e-15
trend_only,20260803,0.0009871906335038698,0.009775345872495485,0.03791059855001891,0.07046822586859826,0.03149796050942112,0.06726380503514912,0.0027265963935895403,-0.014368210900872239,-0.0020985051227407413,0.31218474474310076,0.07069807268852261,0.9890681160715873,0.9260814214626417,0.03382148171554988,5.477436723097121,15725.669159321867,0.004,0.1623347808787096,0.1558748112106363,0.0,0.0,0.0,0.018905085060079596,0.0,1.8965114246715198e-15,1.5874816612763839e-15
trend_only,20260804,0.00045008047216143685,0.010208953674017827,0.11690098018626341,0.15870111409828377,0.06477888242567204,0.09912265654395581,0.049826730709583864,0.02515874556684111,-0.028079593935541425,0.4815344543046187,0.05645083874822268,0.9863000255801393,0.960621770787965,0.004307831500879494,5.524059048215085,15642.944000856087,0.008,0.0763248391843558,0.29716313228279645,0.144,0.0,0.0,0.026994554411561955,0.0,1.4901161193847656e-15,2.248932353474877e-15
trend_only,20260805,0.0003591454775752823,0.010016240922963016,0.003524855132660666,0.06892603797980146,0.02440609058688023,0.02199382488767969,-0.013618792101763725,-0.0007128324819646789,-0.06503376325351047,0.12482405102182037,-0.00745252098553198,0.9836790549532269,0.9610378383959307,0.0012067714567817593,5.446857910506346,15822.229232681759,0.004,0.11761070264497907,0.189942227772827,0.0,0.0,0.0,0.010033566774283242,0.0,1.625581221147017e-15,3.836414014751261e-15
noise_only,20260801,0.00022590487878822253,0.03594759079592572,0.12266449299598385,0.17510568072551924,0.06210326517225774,0.15631679490723568,0.1252547571146844,0.12451399276682572,0.10988634612760832,2.0424264391833367,0.4326485222524313,0.9516974764394882,0.6695330630702144,0.43877472117827443,9.294445870840304,10916.874308467555,0.014,0.10672326568306732,0.30703255158282494,0.533,0.067,0.0,0.01589868283344109,9.0,9.482557123357599e-16,1.5874816612763839e-15
noise_only,20260802,0.0004341865406813099,0.021701117218601552,0.150804719631704,0.16232578302545805,0.0528026881687886,0.146269567590151,0.19935297464849483,0.14342350547572144,0.0998468213672901,2.563758722516166,0.4639967349662683,0.9640223267098392,0.6865444833028975,0.40174446252024626,7.863822606457419,12110.380913356355,0.011,0.037926500592957324,0.22873478451537277,0.046,0.011,0.0,0.011190483346425806,2.0,8.127906105735085e-16,1.8520619381557813e-15
noise_only,20260803,0.000952352079239307,0.02845163667903457,0.1400463255933722,0.1878554067559384,0.05745089043433403,0.2927225920551927,0.365529150353348,0.34124009918555326,0.22220173215482442,3.986159248648545,0.5647573983357737,0.9708912427230655,0.6833019804591096,0.4011454180146016,7.913162342832961,12566.471599918495,0.021,0.060009758475354405,0.24372042387700155,0.184,0.038,0.0,0.012769593054043016,6.0,1.8965114246715198e-15,1.0583211075175892e-15
noise_only,20260804,0.0004265961837614265,0.033497283350310124,0.15376471906618222,0.15416146482338478,0.056850803961502105,0.16974156448305056,0.2139265078327722,0.1649635281291122,0.15165374135469678,2.7624156691380852,0.4656317540418571,0.9493143990745679,0.6480956226155955,0.47270133169132167,8.965973179000885,11181.739384197654,0.013,0.06888380703828553,0.38121685184521215,0.245,0.063,0.0,0.014682381606811123,8.0,2.302906729958274e-15,1.98435207659548e-15
noise_only,20260805,0.0004378416330765864,0.02101689609215781,0.10598234211461038,0.12920570561097378,0.05082495859945726,0.2268528367656789,0.1911704604528511,0.2572700387762409,0.11664839556386884,5.251458522894737,0.48675135815207426,0.9632012044839084,0.7119261017676477,0.34928379861136893,7.385011557828814,12833.449858478773,0.016,0.0336694867535942,0.22164071492810855,0.033,0.016,0.0,0.011238999822328344,0.0,2.573836933482777e-15,7.937408306381919e-16
no_logit,20260801,0.0002253523726870359,0.014364746999859393,-0.015424281278214578,0.1142995428585748,0.032570155070247755,0.08403461513500679,0.03856784576806949,-0.0019247521602834563,0.018771700086696753,0.6907995328199368,0.207210527370104,0.9490142685337537,0.8757934024648925,0.1670118463132461,6.814093711287861,13244.86372177498,0.007,0.03542101820230567,0.29238652165295476,0.001,0.0,0.0,0.03347438054285945,0.0,1.7610463229092685e-15,1.7197717997160825e-15
no_logit,20260802,0.0004570395560617442,0.010436700683345157,0.03564315598158764,0.07816470392018425,0.02618050733823194,0.02741643449912151,0.00171293065875804,0.04510696115994107,0.025390894930938174,-0.15679187244273196,0.04031508216279096,0.9635048480463044,0.8705238004584911,0.13164273663372864,5.6239936803970085,15440.305513521342,0.002,0.11644090352681899,0.15544877156594838,0.0,0.0,0.0,0.03246182637989503,0.0,2.4383718317205256e-15,5.291605537587946e-16
no_logit,20260803,0.0009463467028336403,0.012565203810315548,-0.058318291538848814,0.0824771809835916,0.03507539137115703,0.1202184344922784,0.16960553291166197,0.12208248804330085,0.10292861330401355,0.5871409306327671,0.29190738435659536,0.9716848750318261,0.80876189025518,0.20665533066603822,6.260202076263874,14370.866321699958,0.01,0.06048937730634883,0.1501977154212335,0.0,0.0,0.0,0.030126522580678605,0.0,1.0837208140980114e-15,1.1906112459572878e-15
no_logit,20260804,0.00038984006739792944,0.013323820538988616,-0.0455361757025541,0.07167858456693132,0.027026003532977023,0.09555589027355149,0.07001735339946193,0.04467535643115516,0.02865621818985895,0.9181619027245369,0.25182274067063226,0.958571611687992,0.8131979330940494,0.2594886438418553,6.454201560839863,13946.514831113029,0.008,0.03577259442863342,0.2534927304076987,0.0,0.0,0.0,0.025396505357541788,0.0,1.7610463229092685e-15,1.0583211075175892e-15
no_logit,20260805,0.00037408804965923805,0.010640211121018463,-0.020570203778889073,0.05635847879205737,0.018890046513910876,0.010087028159210356,0.01115977496925593,-0.017269715757978973,-0.004443534170436763,0.38727064297377245,0.05883272306923847,0.9730078882053881,0.8748688401438017,0.0894316156676863,5.635196352460744,15420.160059344831,0.006,0.14105903413496812,0.18439340022326856,0.0,0.0,0.0,0.027042077019842514,0.0,1.625581221147017e-15,1.1906112459572878e-15
no_activity_persistence,20260801,0.0002233213523508093,0.014312887902127888,-0.010296954004233682,0.11282855432632224,0.033860557983334406,0.058195674145704736,0.058039451074365804,-0.03475139253102648,0.008154179550210833,0.564458348983556,0.18839990284168218,0.950884060290174,0.8731872130398365,0.1689509564717161,6.843370565707507,13175.946030668803,0.004,0.034357492576107984,0.29260379750894006,0.002,0.0,0.0,0.034241092117250904,0.0,2.1674416281960227e-15,9.260309690778906e-16
no_activity_persistence,20260802,0.00045635488497174315,0.010378537843198796,0.036193189869720754,0.08109393076245476,0.026292190926046573,0.028773980740776955,0.0054210782413586945,0.04408582429420313,0.031175354698752135,-0.16264251923649642,0.030348311067837235,0.963760503354002,0.8747880946344329,0.12483615960571733,5.593759140823385,15498.607589824018,0.001,0.12260955277755414,0.15520349941756395,0.0,0.0,0.0,0.03254186863921915,0.0,1.8965114246715198e-15,1.0583211075175892e-15
no_activity_persistence,20260803,0.0009547026760339028,0.01251123234598642,-0.050740640119329564,0.0750016159377477,0.03204304635658391,0.10922716766512375,0.17545659023105567,0.10633348220169014,0.09545560937145492,0.5358713543330906,0.2864087317569731,0.9738112870295396,0.807623975704161,0.21135779033560134,6.260803880755509,14350.557457142964,0.007,0.05710169376405592,0.152119087493643,0.0,0.0,0.0,0.028990422230711355,0.0,6.773255088112571e-16,7.937408306381919e-16
no_activity_persistence,20260804,0.000394352957098115,0.013195884708633228,-0.03481650741583837,0.07005843126341714,0.02677672447482598,0.09256351282519334,0.06366682965577959,0.03890210015818967,0.029532044270268114,0.7458573670156254,0.240503146191109,0.9604131014583933,0.8168302096603471,0.2579971405645354,6.433253738790676,13976.334892764691,0.006,0.03493122339562542,0.25334043774340187,0.0,0.0,0.0,0.025050638722082352,0.0,1.3546510176225143e-15,1.5874816612763839e-15
no_activity_persistence,20260805,0.00037295440814952307,0.010594641666146567,-0.020388572633345488,0.05625507799932479,0.0181099499326487,0.012363429833158775,0.009033931125382328,-0.01797632461709801,-0.0008897635121729968,0.3063633742865197,0.05335943962859264,0.9734341366246166,0.8757632384107304,0.08876177426482401,5.618400775505046,15453.477765660671,0.006,0.1423975625373778,0.18456650135905817,0.0,0.0,0.0,0.026813614410291953,0.0,2.573836933482777e-15,9.260309690778906e-16
independent_signals,20260801,0.00018465197151908174,0.01239170198513267,-0.031488031952412496,0.11092014205340377,0.04517365691700586,0.01579702736189418,0.007458256127697763,-0.006493991628040485,-0.033163630675457634,0.20857632613068544,0.14833582928750821,0.9573172804310892,0.9347735920144657,0.12452689012581844,6.158902911326371,14370.023965908944,0.004,0.020938046224895403,0.28533189894976996,0.0,0.0,0.0,0.04187508487136382,0.0,1.7610463229092685e-15,1.3229013843969864e-15
independent_signals,20260802,0.0004690776368486693,0.009747987807829378,0.008614038694506764,0.09531264648821157,0.03065736786438279,0.010144586750507166,-0.05050835537343921,0.03264644139596773,0.02578259828726665,0.015327027079709232,0.015518987354137495,0.9704223169479322,0.9477652097824834,0.014186869105682398,5.450281584943902,15790.940149533808,0.003,0.12751968437572217,0.1539038910722944,0.0,0.0,0.0,0.031240658338037797,0.0,1.7610463229092685e-15,2.5135126303542743e-15
independent_signals,20260803,0.0009221772786130007,0.010205235994440277,-0.05065431254969845,0.05609246567795606,0.023852257414473606,0.04755942463022137,0.03398665816268665,0.01923849897578784,0.03299567815025504,-0.03905184812233253,0.18023748246389068,0.9814529480809057,0.9170273446687607,0.09393429347444811,5.60975326437585,15467.065514392849,0.003,0.10424028865978237,0.14860914084360943,0.0,0.0,0.0,0.03756058108822091,0.0,1.0837208140980114e-15,1.3229013843969864e-15
independent_signals,20260804,0.00040902639075039726,0.011028885380681227,-0.06722195576648174,0.09665291402603425,0.02879188033069005,0.020550046369524132,0.07116729198924883,0.05761154625832069,-0.01273696036947903,-0.0233892325721623,0.13702380540233225,0.9715358237512832,0.9364221492880132,0.12378286391571652,5.767369343989662,15156.030561705738,0.005,0.03101649230863974,0.23584722896804078,0.0,0.0,0.0,0.025603262543802963,0.0,1.0837208140980114e-15,9.260309690778906e-16
independent_signals,20260805,0.00037481927705266036,0.00998542528826985,-0.04611756633560047,0.08241892068977003,0.0251851913907501,-0.004617488968264277,-0.0065540047202369426,0.0002788789393026108,-0.03747775025335563,0.10313138925732712,0.011867094229006444,0.9781098180911364,0.9510528346698444,0.02739340050745426,5.4539347648437655,15806.23243803249,0.003,0.15554560846957305,0.18674750622165115,0.0,0.0,0.0,0.020253572380448004,0.0,2.1674416281960227e-15,2.5135126303542743e-15
fixed_participation,20260801,0.0002636788172419422,0.01582667862016184,-0.03498697880671132,0.09440579269294211,0.0333806344349635,0.0653823961600982,0.06393184197743933,-0.012576525832993188,0.03553002128917231,0.5318688597498986,0.23764145993095334,0.9302100736102734,0.8190226946406576,0.22006684706537924,7.399584253939582,12319.208481432843,0.005,0.069587419556206,0.28678686535318054,0.138,0.0,0.0,0.033519250145761736,0.0,1.4901161193847656e-15,3.5718337378718635e-15
fixed_participation,20260802,0.00044665884820247294,0.011114050512404983,0.020108677097660222,0.0804707733682574,0.024987623570505137,0.025725521030268535,0.020494019721375344,0.039868556727812136,0.020633903334538958,-0.18809460540025658,0.06184393154475821,0.9646227858249888,0.7935113157005684,0.1942580988381229,5.8299361681256245,15017.124196314971,0.001,0.12466061628585845,0.15789710570186066,0.0,0.0,0.0,0.03634099311766281,0.0,1.0837208140980114e-15,1.7197717997160825e-15
fixed_participation,20260803,0.0009810799597328873,0.013876364365380629,-0.12046585047363415,0.12046585047363415,0.03445787244977655,0.14173340091274328,0.1788352342771208,0.12741607394506765,0.06950494720782767,0.8295080433638593,0.2922947423804931,0.9722121722203547,0.6883899100331744,0.3056769129587139,6.631223418053189,13700.042550562855,0.01,0.04366690252224104,0.1557556651637727,0.0,0.0,0.0,0.019639331063099563,0.0,1.7610463229092685e-15,1.4551915228366853e-15
fixed_participation,20260804,0.00040091298863253935,0.01583210393487923,-0.19085688789840116,0.19085688789840116,0.03917169653411756,0.10424856005601343,0.08363384054491114,-0.00482574839612571,0.0469050442375691,0.5939750228630554,0.27944895862114233,0.9329668259207974,0.6478316512863093,0.389336163547249,7.3017287615683,12504.198756559432,0.007,0.03083950981273232,0.24605863762926883,0.006,0.003,0.0,0.018862308604973954,0.0,1.0837208140980114e-15,1.1906112459572878e-15
fixed_participation,20260805,0.0003746239976469958,0.011538082929100808,-0.03546794617330766,0.05372736288895559,0.019472375186410793,0.031029565257950864,0.024248009983407027,0.0008813949184199979,0.013567445580523104,0.7956223844887309,0.1388390173592479,0.9709480285406162,0.7979665888785011,0.15647194668210238,5.946776684438413,14818.90068096461,0.007,0.14745418452713918,0.1860305709163318,0.0,0.002,0.0,0.032542907133084054,0.0,1.0837208140980114e-15,9.260309690778906e-16
fixed_liquidity,20260801,0.00021372980200644155,0.013254435702905106,-0.007280175590520316,0.09842316683535582,0.03234063638713642,0.011455230075900281,0.008935464614469056,-0.05587362398067104,-0.0013037437070191678,0.13719916015666245,0.15141303631134975,0.9410376495663555,0.8755887626898394,0.1621801838700297,5.508902292400043,16000.0,0.006,0.019888368755955555,0.2846743614705799,0.0,0.0,0.0,0.03050807296747493,0.0,1.4901161193847656e-15,1.1906112459572878e-15
fixed_liquidity,20260802,0.0004579572086243555,0.01034519420498493,0.038190342935019155,0.07791992418728,0.02625772926438665,0.03149397903373242,0.0012222785561033823,0.04178336370981292,0.02607264927860749,-0.14902040121236038,0.030736152466960168,0.9622688109153155,0.8723029249143989,0.12408625660265125,5.401233545980959,16000.0,0.002,0.12856250883573345,0.1557103880073687,0.0,0.0,0.0,0.03300135693493056,0.0,2.1674416281960227e-15,1.3229013843969864e-15
fixed_liquidity,20260803,0.0009350595893321634,0.011410554321257529,-0.02595789229191884,0.06317792416542412,0.023660323356779485,0.08040464344404837,0.111385325384689,0.05585322822844002,0.05864580622396626,0.20735068307570215,0.22331417264817788,0.9740882541347269,0.8242301644204078,0.17802115537401964,5.43383643728401,16000.0,0.006,0.08405680189971372,0.1470747082433218,0.0,0.0,0.0,0.03656705063723198,0.0,9.482557123357599e-16,2.5135126303542743e-15
fixed_liquidity,20260804,0.00037266070158332277,0.012096771735186213,-0.024701036597729664,0.08493742759475656,0.02377081180214796,0.04816973251649597,0.061820389347873435,0.00836916493124669,0.008833492345680118,0.3732396040194561,0.2010052922335663,0.9601639517317164,0.8394529998631837,0.2286889039466581,5.462125161904783,16000.0,0.004,0.05190079294123474,0.23452921732904342,0.0,0.0,0.0,0.028972914469303834,0.0,1.625581221147017e-15,1.5874816612763839e-15
