scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error,return_skewness,leverage_correlation,learning_fitness_alignment
value_only,20261229,0.00021430327974997674,0.01042944398634043,-0.037748113959641706,0.037748113959641706,0.014353329361792923,0.007743910852291454,0.0327521367394019,0.009828750426388384,0.010483562638964314,0.024274047751751127,0.0112782612457197,0.8246374912512784,0.8859394160525126,0.02797728665064999,6.517602478538778,13436.005228097334,0.0044,0.17093449470339833,0.34511956228375107,0.0,0.0,0.0,0.003955576921816029,0.0,2.1674416281960227e-15,3.7041238763115625e-15,-0.0033689301131533908,-0.009900797303069486,1.0
value_only,20261230,0.00038790023748677915,0.0107636023362478,-0.045424710297105514,0.05823221439014439,0.022072080292905895,0.006236287875031788,0.0003502458690086399,0.036162966411583106,-0.005206104742673715,0.15316577432397604,0.10533898424914628,0.7323470971533942,0.7071685204405219,0.21948579469526963,6.53402531272004,13476.128572557924,0.0028,0.05728283276525641,0.2500394575297519,0.0,0.0,0.0,0.004812210206821321,0.0,3.522092645818537e-15,3.439543599432165e-15,-0.0199152464550136,-0.00355649530219195,1.0
value_only,20261231,1.7038819492602997e-05,0.010372816932087988,-0.014212213975399166,0.0482136341595584,0.02082802944883414,0.001014639541873066,0.03294674751292264,0.02722652816751669,0.010631647452194814,0.05066908884878485,0.01902298447871401,0.7835924040244568,0.9129548846166498,0.02429234858180407,6.535284294083045,13426.015071435115,0.0052,0.1258384906837373,0.3588125846693292,0.0,0.0,0.0,0.004280330618088524,0.0,4.876743663441051e-15,3.96870415319096e-15,-0.001555858455876455,0.044823819203329056,1.0
value_only,20261232,0.0004855258848890507,0.011318073327762412,-0.0390524435479068,0.06435713142539734,0.018692522259857285,0.024164564290374654,-0.003477536249342918,0.0051971623243987596,0.018478275944591758,0.1988054690445935,0.21046109013904424,0.7917915055947451,0.5825462650739627,0.3334588221845913,6.580096884627351,13416.167409026088,0.0032,0.03847658745045823,0.3492408565246994,0.0,0.0,0.0,0.004739966489417435,0.0,2.0319765264337714e-15,2.248932353474877e-15,0.029319901341787295,-0.006945816409006389,1.0
value_only,20261233,0.00011202807032140285,0.010271675344995582,-0.008056992967237522,0.03089959694554651,0.012671632441666658,0.04187434359347973,-0.01713467222442154,0.00299084666324232,-0.003773176475734597,-0.152055499138688,0.03392270197759955,0.7214588548313414,0.8353587623888183,0.08444903773245348,6.512341716854024,13441.6118737948,0.0016,0.10174200675779008,0.27192394612284465,0.0,0.0,0.0,0.0052140584273716595,0.0,5.283138968727805e-15,2.645802768793973e-15,-0.08828783974526808,0.002569440959406775,1.0
value_only,20261234,0.00024117917439263117,0.010295363297628706,-0.04114135204139767,0.04114135204139767,0.019546723426563294,0.02616364052889796,-0.028065617382548307,-0.01824246884474483,0.010678051992923366,0.017300631999458638,0.07592300883710672,0.8127269439842594,0.6362933409884881,0.24866338734958238,6.499842741501167,13466.261069333708,0.0024,0.05524159162038629,0.3036433367908655,0.0,0.0,0.0,0.004908220089161253,0.0,2.84476713700728e-15,3.439543599432165e-15,0.07495507455484458,0.017005112676989557,1.0
value_only,20261235,0.0005573411430687034,0.010812792081692765,-0.05012607849535835,0.05012607849535835,0.017108125823818585,0.005257123989881731,0.020711224307532385,0.006851139028050783,-0.02153489013063392,-0.02579348237864698,0.18948968878890493,0.7811141201404467,0.7475462643590779,0.17696886625684755,6.535541728448,13448.922261050619,0.0028,0.10153466032274809,0.41539160785018137,0.0,0.0,0.0,0.003224323326557643,0.0,4.470348358154297e-15,3.042673184113069e-15,0.02250807547585848,0.01177457760217217,1.0
value_only,20261236,0.0006816680673464631,0.010229278425643272,-0.0027425598005316448,0.04962724327628983,0.016688430693346468,0.01712015890650268,-0.0024526194939330577,-0.01663176472433321,-0.012169586671017255,-0.0793317005321339,-0.00996941768753561,0.9660523744475191,0.8759101138384511,0.012717158806833082,6.542282469702887,13375.536068753769,0.0024,0.37681994722470624,0.16052588714893068,0.0,0.0,0.0,0.0025663306553396215,0.0,3.7930228493430395e-15,2.5135126303542743e-15,-0.01079821854520049,-0.023079803526564725,1.0
value_only,20261237,0.0001733899891307516,0.010016752983153436,0.004437899471159413,0.04473848907811662,0.014355551275188732,-0.007534440496625194,-0.017173375526604355,0.01652777678833957,0.045960839348532734,-0.06679603202041395,-0.002720687651649789,0.8359635496576989,0.8955054880486043,0.027098819010382042,6.482169268332962,13456.351030621141,0.002,0.12089015687719339,0.412192560487444,0.0,0.0,0.0,0.005035961502195985,0.0,2.1674416281960227e-15,2.645802768793973e-15,0.017987528272675888,0.02567977340150329,1.0
value_only,20261238,0.0002830729549060617,0.010151566630687394,-0.02338753822205392,0.034241645242950806,0.01801212149803654,-0.02888213860671786,0.02031277406220517,0.00693202741535676,-0.017526187708400896,-0.04240694587220428,0.045603346526296495,0.8915361321888018,0.8487376538759014,0.06351268377116316,6.492453781883651,13476.008925275397,0.0024,0.19434341662117832,0.3167870713449801,0.0,0.0,0.0,0.00310099086159088,0.0,1.4901161193847656e-15,4.762444983829151e-15,0.07037938371886972,-0.0034264979545690173,1.0
value_only,20261239,0.0004342517948338841,0.010521478898797426,0.002339881475197225,0.038772832345131784,0.013110478319570027,0.026666470926768965,0.012366941863182546,-0.0006101125557102663,-0.00013312221976902324,-0.013027062224823638,0.04262098818424113,0.8156649456058198,0.7543122136074473,0.1522146631792808,6.522160848479421,13453.82158187351,0.004,0.09449929925627007,0.27121930547476014,0.0,0.0,0.0,0.004048142079567718,0.0,1.2191859158602628e-15,5.820766091346741e-15,-0.026589270183632753,0.020092985412956614,1.0
