scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error
value_only,20260801,0.00020260846875731086,0.013320727422966744,-0.1709597641371273,0.1709597641371273,0.034148777735961464,0.05701765428252787,0.03621670140900339,0.013402474482458647,-0.013355694518808355,0.6830367103568631,0.6060484327137511,0.41064006225379923,0.3982482443582333,0.6950972942553695,7.5867351283038715,11893.650386819587,0.005,0.009896448780949346,0.26786092293617536,0.0,0.001,0.0,0.0050863642883078874,0.0,1.2191859158602628e-15,1.8520619381557813e-15
value_only,20260802,0.0004736717799472361,0.009896440093866053,-0.02371495642772522,0.07578419837804927,0.03440244682617679,0.030905005109060798,-0.0369413796879574,0.03817461399616484,0.012481857226797524,-0.06388287774274914,0.1428929119328921,0.9496640669007503,0.8330333743326632,0.1693511012073379,5.9991442413466185,14469.249810901958,0.001,0.10951810152202045,0.13959706998920396,0.0,0.0,0.0,0.004255365592075844,0.0,1.0837208140980114e-15,7.937408306381919e-16
value_only,20260803,0.000997081227997203,0.011140250811053715,-0.13467433535145243,0.13467433535145243,0.026650334200164057,0.06719554217389759,0.03565033523036171,0.06762990135733139,0.03981640635262368,0.2795054272137212,0.4415382347000528,0.8236467234342357,0.7312740085013686,0.33986112843247446,6.647819265579671,13473.621688523877,0.007,0.06778993543560032,0.14754780829305936,0.0,0.0,0.0,0.0034384240354661255,0.0,2.1674416281960227e-15,7.937408306381919e-16
value_only,20260804,0.0004208709540034681,0.011795501109795124,-0.15004309950318123,0.15004309950318123,0.03276310627190631,0.04733358264020523,0.05100403579814913,0.08470677336673257,0.008887049389957324,-0.009068538120404757,0.4234105861478871,0.704545036927139,0.412635305860208,0.6942648973328395,6.980761046872037,12807.378045916239,0.004,0.03154616418524786,0.19662476139851914,0.0,0.0,0.0,0.002940160121626567,0.0,1.8965114246715198e-15,7.937408306381919e-16
value_only,20260805,0.0003701556248565856,0.010277459297640247,-0.08904967858451399,0.08904967858451399,0.02790275620135905,0.03664784693170437,-0.0190456305049942,0.022669116931966236,-0.04268029863544753,0.29909863843844553,0.174067532837078,0.9571190793265032,0.8465068642553899,0.11615635619893312,6.156858510086556,14163.674954184673,0.004,0.1268199355525579,0.1897469766795904,0.0,0.0,0.0,0.0037444807617705855,0.0,1.7610463229092685e-15,1.3229013843969864e-15
trend_only,20260801,8.412301075764184e-05,0.010185779764612863,0.15274612789543926,0.17139131085553252,0.07247640232811398,0.053506348630606514,0.04009110653512345,0.017533376737975184,-0.053321628956602134,0.24158719054216382,0.004004878244669311,0.9818664281524402,0.976949391573343,-0.01788119066171697,5.941393881847219,14590.648033096359,0.006,0.06783918823685813,0.3792321269328097,0.012,0.0,0.0,0.022160906991100626,0.0,1.0837208140980114e-15,1.7197717997160825e-15
trend_only,20260802,0.0005397410981917767,0.0096689753356894,0.04612236402415927,0.09664816829316202,0.03436372588617149,0.024490475486253008,-0.02803089426932457,0.04518174522846054,0.03829305280245396,0.09538821132642816,0.0034074948175599807,0.9854237823332844,0.9364975200370724,-0.014515870247009096,5.801547059968872,14875.507882659222,0.005,0.10485659005438965,0.15531188607722812,0.0,0.0,0.0,0.019233761083902845,0.0,1.8965114246715198e-15,1.3229013843969864e-15
trend_only,20260803,0.0009929937738233782,0.009625085992236711,0.01386432569253664,0.06362173569556796,0.02527589933880501,0.03504550371504411,-0.00127025884581265,-0.011310833442725717,0.0022839935503945834,-0.04426180139883229,0.06534126169742334,0.9896114228359195,0.9270426869800436,0.04212838621545806,5.798820272949701,14906.99700886546,0.002,0.15541096166689583,0.152400767565943,0.0,0.0,0.0,0.015562708615252774,0.0,2.0319765264337714e-15,1.98435207659548e-15
trend_only,20260804,0.0004707011882236998,0.009909261437453623,0.06793200160020943,0.1316517550369381,0.04508543283987777,0.04701732655748079,0.049809540235518306,0.04130166466752523,-0.018369252111478867,0.05738005008175895,0.0364836100450599,0.9861964249160905,0.9620517034998884,0.01776145144947368,5.8613867511319295,14777.011836218622,0.005,0.0642950291619847,0.27193179447083937,0.073,0.0,0.0,0.020148968483522545,0.0,1.625581221147017e-15,1.7197717997160825e-15
trend_only,20260805,0.0003545332690908154,0.009923205488979462,-0.013289186671366833,0.06578884163821032,0.022609906071591614,0.008542128379544175,-0.018294300297008008,0.005841121562724239,-0.06637336914909714,0.12013565576768892,-0.014531555296150621,0.9840967409297948,0.9611893078208636,0.007966248698463343,5.89563516606042,14660.424054492762,0.003,0.11884457789269232,0.1916493261083686,0.0,0.0,0.0,0.007958389791469678,0.0,2.1674416281960227e-15,1.4551915228366853e-15
noise_only,20260801,0.0002617312415117272,0.028784561215572702,0.13865717926227805,0.17463550498250174,0.0618472404965299,0.13873673151137522,0.09960755984687467,0.09787060288513459,0.09876711012976891,2.321052915341536,0.4043112453493074,0.9484987070427586,0.6869402844919936,0.4269205900631891,10.061907725394564,9671.475084640932,0.014,0.20208141873922153,0.2933647217364913,0.963,0.039,0.0,0.013585279500648806,2.0,2.1674416281960227e-15,1.8520619381557813e-15
noise_only,20260802,0.00044401556615323743,0.019342391546964485,0.15889147169846832,0.15889147169846832,0.05156436210697142,0.11711503756509022,0.17552158329662057,0.11923713779965937,0.06326593978071803,2.0592315899712483,0.42427444878115333,0.9611896797985277,0.6958877662394505,0.4010192931676049,8.80594232378047,10694.50204695671,0.01,0.036933974099623845,0.20876723511929773,0.042,0.01,0.0,0.010151424735175718,0.0,2.573836933482777e-15,9.260309690778906e-16
noise_only,20260803,0.0009800621373841985,0.022941468611074246,0.14462221131341824,0.1838125371633991,0.05462230174726468,0.2784766325232763,0.3365016824112125,0.31330961902230636,0.20480852538890545,4.713914872799789,0.5354230012041318,0.9709859932705318,0.6980415065722247,0.38475105394777387,8.47353941481001,11521.269822163475,0.023,0.12619383589099764,0.20255579855243344,0.605,0.024,0.0,0.011007028633734484,1.0,2.1674416281960227e-15,1.4551915228366853e-15
